"Positions_ID","Buchungs_FS","Konto","Anzahl","Preis","Rabatt","Benutzer_FS","erfasst","Leistung_Text","Leistung_FS"
"3514","928","210","4","8.00","0.00","13","2023-07-14 00:00:00","Zmorge",NULL
"3515","929","130","2","25.00","0.00","13","2023-07-17 00:00:00","Zweibettzimmer","3"
"3516","929","210","2","8.00","0.00","13","2023-07-17 00:00:00","Zmorge",NULL
"3517","930","150","6","25.00","0.00","13","2023-07-18 00:00:00","Familienzimmer","6"
"3518","930","210","6","8.00","0.00","13","2023-07-18 00:00:00","Zmorge",NULL
"3519","931","130","4","25.00","0.00","13","2023-07-19 00:00:00","Zweibettzimmer","3"
"3520","931","210","4","8.00","0.00","13","2023-07-19 00:00:00","Zmorge",NULL
"3521","931","210","4","8.00","0.00","13","2023-07-19 00:00:00","Zmorge",NULL
"3522","931","151","4","25.00","0.00","13","2023-07-19 00:00:00","4-Bettzimmer","3"
"3523","931","190","4","0.00","0.00","13","2023-07-19 00:00:00","Kinderpreise unter zwei J",NULL
"3524","939","150","4","25.00","0.00","14","2023-07-20 00:00:00","Chambre-Famille",NULL
"3525","939","210","4","8.00","0.00","14","2023-07-20 00:00:00","Petit déjeuner",NULL
"3526","940","130","2","25.00","0.00","14","2023-07-20 00:00:00","Zweibettzimmer","3"
"3527","940","210","2","8.00","0.00","14","2023-07-20 00:00:00","Zmorge",NULL
"3528","941","110","50","33.00","0.10","13","2023-07-24 00:00:00","Zmorge",NULL
"3529","941","427","0","0.00","0.00","13","2023-07-24 00:00:00","6 x 6-Bett, 2 x 4-Bett, 3",NULL
"3530","943","110","24","16.00","0.00","13","2023-07-26 00:00:00","Mehrbettzimmer","3"
"3531","943","210","24","8.00","0.00","13","2023-07-26 00:00:00","Zmorge",NULL
"3532","943","130","16","25.00","0.00","13","2023-07-26 00:00:00","Zweibettzimmer","3"
"3533","943","210","16","8.00","0.00","13","2023-07-26 00:00:00","Zmorge",NULL
"3534","943","150","46","25.00","0.00","13","2023-07-26 00:00:00","Familienzimmer","6"
"3535","943","210","46","8.00","0.00","13","2023-07-26 00:00:00","Zmorge",NULL
"3536","943","240","86","11.50","0.00","13","2023-07-26 00:00:00","Abendessen Menu",NULL
"3537","944","110","25","16.00","0.00","13","2023-07-26 00:00:00","Mehrbettzimmer","3"
"3538","944","210","25","8.00","0.00","13","2023-07-26 00:00:00","Zmorge",NULL
"3539","944","130","2","25.00","0.00","13","2023-07-26 00:00:00","Zweibettzimmer","3"
"3540","944","210","2","8.00","0.00","13","2023-07-26 00:00:00","Zmorge",NULL
"3541","945","150","4","25.00","0.00","13","2023-07-27 00:00:00","Familienzimmer","6"
"3542","945","210","4","8.00","0.00","13","2023-07-27 00:00:00","Zmorge",NULL
"3543","945","190","2","16.50","0.00","13","2023-07-27 00:00:00","Kinderpreise",NULL
"3544","945","190","2","0.00","0.00","13","2023-07-27 00:00:00","Kinderpreise",NULL
"3545","946","150","6","25.00","0.00","13","2023-07-31 00:00:00","Familienzimmer","6"
"3546","946","210","6","8.00","0.00","13","2023-07-31 00:00:00","Zmorge",NULL
"3547","949","110","4","16.00","0.00","13","2023-08-02 00:00:00","Mehrbettzimmer","3"
"3548","949","210","4","8.00","0.00","13","2023-08-02 00:00:00","Zmorge",NULL
"3549","950","210","3","8.00","0.00","13","2023-08-02 00:00:00","Zmorge",NULL
"3550","950","151","3","25.00","0.00","13","2023-08-02 00:00:00","4-Bettzimmer","3"
"3551","951","130","26","25.00","0.00","13","2023-08-04 00:00:00","Zweibettzimmer","3"
"3552","951","210","26","8.00","0.00","13","2023-08-04 00:00:00","Zmorge",NULL
"3553","852","190","1","0.00","0.00","13","2023-08-05 00:00:00","Kinderpreise gratis",NULL
"3554","955","110","36","16.00","0.00","13","2023-08-20 00:00:00","Mehrbettzimmer","3"
"3555","955","210","36","8.00","0.00","13","2023-08-20 00:00:00","Zmorge",NULL
"3556","955","210","8","8.00","0.00","13","2023-08-20 00:00:00","Zmorge",NULL
"3557","955","151","8","25.00","0.00","13","2023-08-20 00:00:00","4-Bettzimmer","3"
"3558","956","110","10","16.00","0.00","13","2023-08-20 00:00:00","Mehrbettzimmer","3"
"3559","956","210","10","8.00","0.00","13","2023-08-20 00:00:00","Zmorge",NULL
"3560","957","110","3","16.00","0.00","13","2023-08-21 00:00:00","Mehrbettzimmer","3"
"3561","957","210","3","8.00","0.00","13","2023-08-21 00:00:00","Zmorge",NULL
"3562","958","110","3","16.00","0.00","13","2023-08-21 00:00:00","Mehrbettzimmer","3"
"3563","958","210","3","8.00","0.00","13","2023-08-21 00:00:00","Zmorge",NULL
"3564","959","110","5","16.00","0.00","13","2023-08-21 00:00:00","Mehrbettzimmer","3"
"3565","959","210","5","8.00","0.00","13","2023-08-21 00:00:00","Zmorge",NULL
"3566","959","110","2","16.00","0.00","13","2023-08-21 00:00:00","Mehrbettzimmer","3"
"3567","959","210","2","8.00","0.00","13","2023-08-21 00:00:00","Zmorge",NULL
"3568","960","130","2","25.00","0.00","13","2023-08-21 00:00:00","Zweibettzimmer","3"
"3569","960","210","2","8.00","0.00","13","2023-08-21 00:00:00","Zmorge",NULL
"3570","961","210","2","8.00","0.00","13","2023-08-22 00:00:00","Zmorge",NULL
"3571","961","170","2","50.00","0.00","13","2023-08-22 00:00:00","Einerzimmer",NULL
"3572","961","110","12","16.00","0.00","13","2023-08-22 00:00:00","Mehrbettzimmer","3"
"3573","961","210","12","8.00","0.00","13","2023-08-22 00:00:00","Zmorge",NULL
"3574","961","110","18","16.00","0.00","13","2023-08-22 00:00:00","Mehrbettzimmer","3"
"3575","961","210","18","8.00","0.00","13","2023-08-22 00:00:00","Zmorge",NULL
"3576","961","210","4","8.00","0.00","13","2023-08-22 00:00:00","Zmorge",NULL
"3577","961","151","4","25.00","0.00","13","2023-08-22 00:00:00","4-Bettzimmer","3"
"3578","962","150","6","25.00","0.00","13","2023-08-24 00:00:00","Familienzimmer","6"
"3579","962","210","6","8.00","0.00","13","2023-08-24 00:00:00","Zmorge",NULL
"3580","962","190","1","16.50","0.00","13","2023-08-24 00:00:00","Kinderpreise",NULL
"3581","963","110","38","16.00","0.10","13","2023-08-25 00:00:00","Mehrbettzimmer","3"
"3582","963","210","38","8.00","0.10","13","2023-08-25 00:00:00","Zmorge",NULL
"3583","963","130","4","25.00","0.10","13","2023-08-25 00:00:00","Zweibettzimmer","3"
"3584","963","210","4","8.00","0.10","13","2023-08-25 00:00:00","Zmorge",NULL
"3585","963","210","8","8.00","0.10","13","2023-08-25 00:00:00","Zmorge",NULL
"3586","963","151","8","25.00","0.10","13","2023-08-25 00:00:00","4-Bettzimmer","3"
"3587","963","240","26","11.50","0.00","13","2023-08-25 00:00:00","Abendessen Menu",NULL
"3588","963","220","52","11.50","0.00","13","2023-08-25 00:00:00","Mittagessen",NULL
"3589","964","210","27","8.00","0.00","13","2023-08-25 00:00:00","Zmorge",NULL
"3590","964","151","27","25.00","0.00","13","2023-08-25 00:00:00","4-Bettzimmer","3"
"3591","964","110","3","16.00","0.00","13","2023-08-25 00:00:00","Mehrbettzimmer","3"
"3592","964","210","3","8.00","0.00","13","2023-08-25 00:00:00","Zmorge",NULL
"3593","965","110","25","16.00","0.10","13","2023-08-25 00:00:00","Mehrbettzimmer","3"
"3594","965","210","25","8.00","0.10","13","2023-08-25 00:00:00","Zmorge",NULL
"3595","965","210","20","8.00","0.10","13","2023-08-25 00:00:00","Zmorge",NULL
"3596","965","151","20","25.00","0.10","13","2023-08-25 00:00:00","4-Bettzimmer","3"
"3597","965","110","70","16.00","0.10","13","2023-08-25 00:00:00","Mehrbettzimmer","3"
"3598","965","210","70","8.00","0.10","13","2023-08-25 00:00:00","Zmorge",NULL
"3599","965","130","10","25.00","0.10","13","2023-08-25 00:00:00","Zweibettzimmer","3"
"3600","965","210","10","8.00","0.10","13","2023-08-25 00:00:00","Zmorge",NULL
"3601","965","240","125","11.50","0.00","13","2023-08-25 00:00:00","Abendessen Menu (Suppe, S",NULL
"3602","966","130","4","25.00","0.00","13","2023-08-25 00:00:00","Zweibettzimmer","3"
"3603","966","210","4","8.00","0.00","13","2023-08-25 00:00:00","Zmorge",NULL
"3604","971","130","4","25.00","0.00","13","2023-08-31 00:00:00","Zweibettzimmer","3"
"3605","971","210","4","8.00","0.00","13","2023-08-31 00:00:00","Zmorge",NULL
"3606","972","210","1","8.00","0.00","13","2023-08-31 00:00:00","Zmorge",NULL
"3607","972","151","1","25.00","0.00","13","2023-08-31 00:00:00","4-Bettzimmer","3"
"3608","972","130","1","25.00","0.00","13","2023-08-31 00:00:00","Zweibettzimmer","3"
"3609","972","210","1","8.00","0.00","13","2023-08-31 00:00:00","Zmorge",NULL
"3610","973","150","1","25.00","0.00","13","2023-09-02 00:00:00","Familienzimmer","6"
"3611","973","210","1","8.00","0.00","13","2023-09-02 00:00:00","Zmorge",NULL
"3612","973","130","1","25.00","0.00","13","2023-09-02 00:00:00","Zweibettzimmer","3"
"3613","973","210","1","8.00","0.00","13","2023-09-02 00:00:00","Zmorge",NULL
"3614","973","190","2","16.50","0.00","13","2023-09-02 00:00:00","Kinderpreise",NULL
"3615","973","240","2","11.50","0.00","13","2023-09-02 00:00:00","Abendessen Menu",NULL
"3616","973","240","2","8.00","0.00","13","2023-09-02 00:00:00","Abendessen Menu Kinderpre",NULL
"3617","974","150","6","25.00","0.00","13","2023-09-04 00:00:00","Familienzimmer","6"
"3618","974","210","6","8.00","0.00","13","2023-09-04 00:00:00","Zmorge",NULL
"3619","974","190","6","16.50","0.00","13","2023-09-04 00:00:00","Kinderpreise",NULL
"3620","975","130","11","25.00","0.00","13","2023-09-04 00:00:00","Zweibettzimmer","3"
"3621","975","210","11","8.00","0.00","13","2023-09-04 00:00:00","Zmorge",NULL
"3622","977","110","12","16.00","0.00","13","2023-09-05 00:00:00","Mehrbettzimmer","3"
"3623","977","210","12","8.00","0.00","13","2023-09-05 00:00:00","Zmorge",NULL
"3624","978","110","7","16.00","0.00","13","2023-09-06 00:00:00","Mehrbettzimmer","3"
"3625","978","210","7","8.00","0.00","13","2023-09-06 00:00:00","Zmorge",NULL
"3626","978","110","4","16.00","0.00","13","2023-09-06 00:00:00","Mehrbettzimmer","3"
"3627","978","210","4","8.00","0.00","13","2023-09-06 00:00:00","Zmorge",NULL
"3628","978","130","1","25.00","0.00","13","2023-09-06 00:00:00","Zweibettzimmer","3"
"3629","978","210","1","8.00","0.00","13","2023-09-06 00:00:00","Zmorge",NULL
"3630","978","240","12","11.50","0.00","13","2023-09-06 00:00:00","Abendessen Menu",NULL
"3631","979","150","4","25.00","0.00","13","2023-09-06 00:00:00","Familienzimmer","6"
"3632","979","210","4","8.00","0.00","13","2023-09-06 00:00:00","Zmorge",NULL
"3633","979","190","2","16.50","0.00","13","2023-09-06 00:00:00","Kinderpreise",NULL
"3634","981","110","22","16.00","0.00","13","2023-09-08 00:00:00","Mehrbettzimmer","3"
"3635","981","210","22","8.00","0.00","13","2023-09-08 00:00:00","Zmorge",NULL
"3636","981","130","2","25.00","0.00","13","2023-09-08 00:00:00","Zweibettzimmer","3"
"3637","981","210","2","8.00","0.00","13","2023-09-08 00:00:00","Zmorge",NULL
"3638","982","130","2","25.00","0.00","14","2023-09-10 00:00:00","Zweibettzimmer","3"
"3639","982","210","2","8.00","0.00","14","2023-09-10 00:00:00","Zmorge",NULL
"3640","983","130","2","25.00","0.00","14","2023-09-10 00:00:00","Zweibettzimmer","3"
"3641","983","210","2","8.00","0.00","14","2023-09-10 00:00:00","Zmorge",NULL
"3642","986","130","1","22.50","0.00","13","2023-09-11 00:00:00","Zweibettzimmer","3"
"3643","986","210","1","8.00","0.00","13","2023-09-11 00:00:00","Zmorge",NULL
"3644","953","210","48","8.00","0.00","13","2023-09-15 00:00:00","Zmorge",NULL
"3645","953","151","48","25.00","0.00","13","2023-09-15 00:00:00","4-Bettzimmer","3"
"3646","953","210","2","8.00","0.00","13","2023-09-15 00:00:00","Zmorge",NULL
"3647","953","151","2","25.00","0.00","13","2023-09-15 00:00:00","4-Bettzimmer","3"
"3648","953","110","72","16.00","0.00","13","2023-09-15 00:00:00","Mehrbettzimmer","3"
"3649","953","210","72","8.00","0.00","13","2023-09-15 00:00:00","Zmorge",NULL
"3650","989","130","4","25.00","0.00","13","2023-09-16 00:00:00","Zweibettzimmer","3"
"3651","989","210","4","8.00","0.00","13","2023-09-16 00:00:00","Zmorge",NULL
"3652","991","130","22","25.00","0.10","13","2023-09-19 00:00:00","Zweibettzimmer","3"
"3653","991","210","22","8.00","0.10","13","2023-09-19 00:00:00","Zmorge",NULL
"3654","992","110","16","16.00","0.00","14","2023-09-20 00:00:00","Mehrbettzimmer","3"
"3655","992","210","16","8.00","0.00","14","2023-09-20 00:00:00","Zmorge",NULL
"3656","992","130","2","25.00","0.00","14","2023-09-20 00:00:00","Zweibettzimmer","3"
"3657","992","210","2","8.00","0.00","14","2023-09-20 00:00:00","Zmorge",NULL
"3658","993","130","4","25.00","0.00","14","2023-09-20 00:00:00","Zweibettzimmer","3"
"3659","993","210","4","8.00","0.00","14","2023-09-20 00:00:00","Zmorge",NULL
"3660","993","130","2","25.00","0.00","14","2023-09-20 00:00:00","Zweibettzimmer","3"
"3661","993","210","2","8.00","0.00","14","2023-09-20 00:00:00","Zmorge",NULL
"3662","995","210","9","8.00","0.00","13","2023-09-22 00:00:00","Zmorge",NULL
"3663","995","151","9","25.00","0.00","13","2023-09-22 00:00:00","4-Bettzimmer","3"
"3664","995","110","3","16.00","0.00","13","2023-09-22 00:00:00","Mehrbettzimmer","3"
"3665","995","210","3","8.00","0.00","13","2023-09-22 00:00:00","Zmorge",NULL
"3666","989","130","2","25.00","0.00","13","2023-09-22 00:00:00","Zweibettzimmer","3"
"3667","989","210","2","8.00","0.00","13","2023-09-22 00:00:00","Zmorge",NULL
"3668","989","110","14","17.00","0.00","13","2023-09-22 00:00:00","Mehrbettzimmer","3"
"3669","989","210","14","8.00","0.00","13","2023-09-22 00:00:00","Zmorge",NULL
"3670","989","110","14","17.00","0.00","13","2023-09-22 00:00:00","Mehrbettzimmer","3"
"3671","989","210","14","8.00","0.00","13","2023-09-22 00:00:00","Zmorge",NULL
"3672","989","240","17","11.50","0.00","13","2023-09-22 00:00:00","Abendessen Menu",NULL
"3673","989","430","1","44.00","0.00","13","2023-09-22 00:00:00","Mitgliederkarte Familie/L",NULL
"3674","996","150","12","25.00","0.00","13","2023-09-22 00:00:00","Familienzimmer","6"
"3675","996","210","12","8.00","0.00","13","2023-09-22 00:00:00","Zmorge",NULL
"3676","992","210","2","8.00","0.00","13","2023-09-25 00:00:00","Zmorge",NULL
"3677","992","170","2","50.00","0.00","13","2023-09-25 00:00:00","Einerzimmer",NULL
"3678","992","240","20","11.50","0.00","13","2023-09-25 00:00:00","Abendessen Menu",NULL
"3679","997","110","8","16.00","0.00","13","2023-09-27 00:00:00","Mehrbettzimmer","3"
"3680","997","210","8","8.00","0.00","13","2023-09-27 00:00:00","Zmorge",NULL
"3681","1001","110","1","16.00","0.00","13","2023-09-27 00:00:00","Mehrbettzimmer","3"
"3682","1001","210","1","8.00","0.00","13","2023-09-27 00:00:00","Zmorge",NULL
"3683","1001","210","2","8.00","0.00","13","2023-09-27 00:00:00","Zmorge",NULL
"3684","1001","170","2","50.00","0.00","13","2023-09-27 00:00:00","Einerzimmer",NULL
"3685","1003","130","16","25.00","0.00","14","2023-10-02 00:00:00","Zweibettzimmer","3"
"3686","1003","210","16","8.00","0.00","14","2023-10-02 00:00:00","Zmorge",NULL
"3687","1003","130","22","22.50","0.00","14","2023-10-02 00:00:00","Zweibettzimmer","3"
"3688","1003","210","22","8.00","0.00","14","2023-10-02 00:00:00","Zmorge",NULL
"3689","1004","150","3","25.00","0.00","13","2023-10-03 00:00:00","Chambre-Famille",NULL
"3690","1004","210","3","8.00","0.00","13","2023-10-03 00:00:00","Petit déjeuner",NULL
"3691","1004","190","1","16.50","0.00","13","2023-10-03 00:00:00","Enfants prix",NULL
"3692","1004","190","1","0.00","0.00","13","2023-10-03 00:00:00","Enfants prix",NULL
"3693","967","110","28","17.00","0.10","13","2023-10-04 00:00:00","Mehrbettzimmer","3"
"3694","967","210","28","8.00","0.10","13","2023-10-04 00:00:00","Zmorge",NULL
"3695","967","110","34","17.00","0.10","13","2023-10-04 00:00:00","Mehrbettzimmer","3"
"3696","967","210","34","8.00","0.10","13","2023-10-04 00:00:00","Zmorge",NULL
"3697","967","130","4","27.00","0.10","13","2023-10-04 00:00:00","Zweibettzimmer","3"
"3698","967","210","4","8.00","0.10","13","2023-10-04 00:00:00","Zmorge",NULL
"3699","967","130","-2","27.00","0.10","13","2023-10-04 00:00:00","Zweibettzimmer","3"
"3700","967","210","-2","8.00","0.10","13","2023-10-04 00:00:00","Zmorge",NULL
"3701","947","110","72","17.00","0.00","13","2023-10-04 00:00:00","Mehrbettzimmer","3"
"3702","947","210","72","8.00","0.00","13","2023-10-04 00:00:00","Zmorge",NULL
"3703","947","151","30","22.00","0.00","13","2023-10-04 00:00:00","4-Bettzimmer","3"
"3704","947","210","30","8.00","0.00","13","2023-10-04 00:00:00","Zmorge",NULL
"3705","947","130","12","27.00","0.00","13","2023-10-04 00:00:00","Zweibettzimmer","3"
"3706","947","210","12","8.00","0.00","13","2023-10-04 00:00:00","Zmorge",NULL
"3707","947","430","1","44.00","0.00","13","2023-10-04 00:00:00","Gruppenkarte",NULL
"3708","1005","110","11","16.00","0.00","13","2023-10-09 00:00:00","Mehrbettzimmer","3"
"3709","1005","210","11","8.00","0.00","13","2023-10-09 00:00:00","Zmorge",NULL
"3710","1005","130","4","25.00","0.00","13","2023-10-09 00:00:00","Zweibettzimmer","3"
"3711","1005","210","4","8.00","0.00","13","2023-10-09 00:00:00","Zmorge",NULL
"3712","1005","430","1","44.00","0.00","13","2023-10-09 00:00:00","Mitgliederkarte Familie/L",NULL
"3713","1007","110","1","16.00","0.00","13","2023-10-10 00:00:00","Mehrbettzimmer","3"
"3714","1007","210","1","8.00","0.00","13","2023-10-10 00:00:00","Zmorge",NULL
"3715","1008","150","4","25.00","0.00","13","2023-10-10 00:00:00","Familienzimmer","6"
"3716","1008","210","4","8.00","0.00","13","2023-10-10 00:00:00","Zmorge",NULL
"3717","1008","190","6","16.50","0.00","13","2023-10-10 00:00:00","Kinderpreise",NULL
"3718","1008","110","2","16.00","0.00","13","2023-10-10 00:00:00","Mehrbettzimmer","3"
"3719","1008","210","2","8.00","0.00","13","2023-10-10 00:00:00","Zmorge",NULL
"3720","1008","190","3","12.00","0.00","13","2023-10-10 00:00:00","Kinderpreise",NULL
"3721","1009","210","8","8.00","0.05","13","2023-10-10 00:00:00","Zmorge",NULL
"3722","1009","151","8","25.00","0.05","13","2023-10-10 00:00:00","4-Bettzimmer","3"
"3723","1009","130","6","25.00","0.05","13","2023-10-10 00:00:00","Zweibettzimmer","3"
"3724","1009","210","6","8.00","0.05","13","2023-10-10 00:00:00","Zmorge",NULL
"3725","1009","110","0","0.00","0.00","13","2023-10-10 00:00:00","(19.10. - 20.10.) bis jet",NULL
"3726","1009","110","4","16.00","0.00","13","2023-10-10 00:00:00","Mehrbettzimmer","3"
"3727","1009","210","4","8.00","0.00","13","2023-10-10 00:00:00","Zmorge",NULL
"3728","1009","420","2","33.00","0.00","13","2023-10-10 00:00:00","Mitgliederkarte Senior",NULL
"3729","982","110","7","16.00","0.00","13","2023-10-21 00:00:00","Mehrbettzimmer","3"
"3730","982","210","7","8.00","0.00","13","2023-10-21 00:00:00","Zmorge",NULL
"3731","1016","151","20","22.00","0.05","13","2023-10-25 00:00:00","4-bedroom",NULL
"3732","1016","210","20","8.00","0.05","13","2023-10-25 00:00:00","Breakfast",NULL
"3733","1016","151","5","22.00","0.05","13","2023-10-25 00:00:00","4-bedroom",NULL
"3734","1016","210","5","8.00","0.05","13","2023-10-25 00:00:00","Breakfast",NULL
"3735","1016","210","3","8.00","0.05","13","2023-10-25 00:00:00","Breakfast",NULL
"3736","1016","170","3","37.00","0.05","13","2023-10-25 00:00:00","Single-Room",NULL
"3737","1016","240","28","11.50","0.05","13","2023-10-25 00:00:00","Dinner menu",NULL
"3738","1017","130","8","22.50","0.00","13","2023-11-03 00:00:00","Zweibettzimmer","3"
"3739","1017","210","8","8.00","0.00","13","2023-11-03 00:00:00","Zmorge",NULL
"3740","1018","110","25","17.00","0.00","13","2023-11-07 00:00:00","Mehrbettzimmer","3"
"3741","1018","210","25","8.00","0.00","13","2023-11-07 00:00:00","Zmorge",NULL
"3742","1018","210","3","8.00","0.00","13","2023-11-07 00:00:00","Zmorge",NULL
"3743","1018","170","3","37.00","0.00","13","2023-11-07 00:00:00","Einerzimmer",NULL
"3744","1018","427","28","0.00","0.00","13","2023-11-07 00:00:00","Bettwäsche im Preis inbeg",NULL
"3745","1026","110","175","17.00","0.10","13","2023-11-13 00:00:00","Mehrbettzimmer","3"
"3746","1026","210","175","8.00","0.10","13","2023-11-13 00:00:00","Zmorge",NULL
"3747","1027","110","70","17.00","0.00","14","2023-11-16 00:00:00","Mehrbettzimmer","3"
"3748","1027","210","70","8.00","0.00","14","2023-11-16 00:00:00","Zmorge",NULL
"3749","1027","210","2","8.00","0.00","14","2023-11-16 00:00:00","Zmorge",NULL
"3750","1027","170","2","37.00","0.00","14","2023-11-16 00:00:00","Einerzimmer",NULL
"3751","1029","110","36","17.00","0.05","13","2023-11-27 00:00:00","Mehrbettzimmer","3"
"3752","1029","210","36","8.00","0.05","13","2023-11-27 00:00:00","Zmorge",NULL
"3753","1029","151","7","22.00","0.05","13","2023-11-27 00:00:00","4-Bettzimmer","3"
"3754","1029","210","7","8.00","0.05","13","2023-11-27 00:00:00","Zmorge",NULL
"3755","1029","427","43","0.00","0.00","13","2023-11-27 00:00:00","ohne Nachtessen",NULL
"3756","1032","110","6","17.00","0.00","13","2023-12-05 00:00:00","Mehrbettzimmer","3"
"3757","1032","210","6","8.00","0.00","13","2023-12-05 00:00:00","Zmorge",NULL
"3758","1033","210","2","8.00","0.00","14","2023-12-07 00:00:00","Zmorge",NULL
"3759","1033","170","2","37.00","0.00","14","2023-12-07 00:00:00","Einerzimmer",NULL
"3760","1033","110","23","17.00","0.00","14","2023-12-07 00:00:00","Mehrbettzimmer","3"
"3761","1033","210","23","8.00","0.00","14","2023-12-07 00:00:00","Zmorge",NULL
"3762","1033","240","25","11.50","0.00","14","2023-12-07 00:00:00","Abendessen Menu",NULL
"3763","1034","110","36","17.00","0.00","13","2023-12-14 00:00:00","Mehrbettzimmer","3"
"3764","1034","240","36","11.50","0.00","13","2023-12-14 00:00:00","Abendessen Menu",NULL
"3765","1034","210","36","8.00","0.00","13","2023-12-14 00:00:00","Zmorge",NULL
"3766","1034","130","4","27.00","0.00","13","2023-12-14 00:00:00","Zweibettzimmer","3"
"3767","1034","210","4","8.00","0.00","13","2023-12-14 00:00:00","Zmorge",NULL
"3768","1034","240","4","11.50","0.00","13","2023-12-14 00:00:00","Abendessen Menu",NULL
"3769","1035","110","25","17.00","0.10","13","2023-12-14 00:00:00","Mehrbettzimmer","3"
"3770","1035","210","25","8.00","0.10","13","2023-12-14 00:00:00","Zmorge",NULL
"3771","1035","240","25","11.50","0.00","13","2023-12-14 00:00:00","Abendessen Menu",NULL
"3772","1035","430","1","44.00","0.00","13","2023-12-14 00:00:00","Mitgliederkarte Gruppe",NULL
"3773","1036","110","28","17.00","0.00","13","2001-01-05 00:00:00","Mehrbettzimmer","3"
"3774","1036","210","28","8.00","0.00","13","2001-01-05 00:00:00","Zmorge",NULL
"3775","1036","151","12","22.00","0.00","13","2001-01-05 00:00:00","4-Bettzimmer","3"
"3776","1036","210","12","8.00","0.00","13","2001-01-05 00:00:00","Zmorge",NULL
"3777","1036","210","1","8.00","0.00","13","2001-01-05 00:00:00","Zmorge",NULL
"3778","1036","170","1","37.00","0.00","13","2001-01-05 00:00:00","Einerzimmer",NULL
"3779","1037","130","8","27.00","0.10","13","2001-02-06 00:00:00","Double-room",NULL
"3780","1037","210","8","8.00","0.10","13","2001-02-06 00:00:00","Breakfast",NULL
"3781","1037","151","6","22.00","0.10","13","2001-02-06 00:00:00","4-bedroom",NULL
"3782","1037","210","6","8.00","0.10","13","2001-02-06 00:00:00","Breakfast",NULL
"3783","1037","110","70","17.00","0.10","13","2001-02-06 00:00:00","dormitory",NULL
"3784","1037","210","70","8.00","0.10","13","2001-02-06 00:00:00","Breakfast",NULL
"3785","1037","240","84","11.50","0.10","13","2001-02-06 00:00:00","2 x Dinner menu",NULL
"3786","1038","210","2","8.00","0.00","13","2001-02-06 00:00:00","Zmorge",NULL
"3787","1038","170","2","37.00","0.00","13","2001-02-06 00:00:00","Einerzimmer",NULL
"3788","1038","110","14","17.00","0.00","13","2001-02-06 00:00:00","Mehrbettzimmer","3"
"3789","1038","210","14","8.00","0.00","13","2001-02-06 00:00:00","Zmorge",NULL
"3790","1038","240","17","11.50","0.00","13","2001-02-06 00:00:00","Abendessen Menu",NULL
"3791","1039","110","30","17.00","0.05","13","2001-02-07 00:00:00","dormitory",NULL
"3792","1039","210","30","8.00","0.05","13","2001-02-07 00:00:00","Breakfast",NULL
"3793","1039","130","2","27.00","0.05","13","2001-02-07 00:00:00","Double-room",NULL
"3794","1039","210","2","8.00","0.05","13","2001-02-07 00:00:00","Breakfast",NULL
"3795","1039","210","2","8.00","0.05","13","2001-02-07 00:00:00","Breakfast",NULL
"3796","1039","170","2","37.00","0.05","13","2001-02-07 00:00:00","Single-Room",NULL
"3797","1039","240","34","11.50","0.05","13","2001-02-07 00:00:00","Dinner menu halfpension",NULL
"3798","723","210","5","8.00","0.00","13","2001-02-07 00:00:00","Zmorge",NULL
"3799","723","170","5","37.00","0.00","13","2001-02-07 00:00:00","Einerzimmer",NULL
"3800","723","130","10","27.00","0.00","13","2001-02-07 00:00:00","Zweibettzimmer","3"
"3801","723","210","10","8.00","0.00","13","2001-02-07 00:00:00","Zmorge",NULL
"3802","1041","210","4","8.00","0.00","13","2001-02-07 00:00:00","Zmorge",NULL
"3803","1041","170","4","37.00","0.00","13","2001-02-07 00:00:00","Einerzimmer",NULL
"3804","1041","110","48","17.00","0.00","13","2001-02-07 00:00:00","Mehrbettzimmer","3"
"3805","1041","210","48","8.00","0.00","13","2001-02-07 00:00:00","Zmorge",NULL
"3806","1041","240","52","11.50","0.00","13","2001-02-07 00:00:00","Abendessen Menu Halbpensi",NULL
"3807","1042","210","5","8.00","0.00","13","2001-02-07 00:00:00","Zmorge",NULL
"3808","1042","170","5","37.00","0.00","13","2001-02-07 00:00:00","Einerzimmer",NULL
"3809","1042","110","60","17.00","0.00","13","2001-02-07 00:00:00","Mehrbettzimmer","3"
"3810","1042","210","60","8.00","0.00","13","2001-02-07 00:00:00","Zmorge",NULL
"3811","1042","240","65","11.50","0.00","13","2001-02-07 00:00:00","Abendessen Menu Halbpensi",NULL
"3812","1043","130","8","27.00","0.10","13","2001-02-08 00:00:00","Zweibettzimmer","3"
"3813","1043","210","8","8.00","0.10","13","2001-02-08 00:00:00","Zmorge",NULL
"3814","1044","130","4","27.00","0.10","13","2001-02-08 00:00:00","Zweibettzimmer","3"
"3815","1044","210","4","8.00","0.10","13","2001-02-08 00:00:00","Zmorge",NULL
"3816","1045","210","2","8.00","0.10","13","2001-02-12 00:00:00","Zmorge",NULL
"3817","1045","170","2","37.00","0.10","13","2001-02-12 00:00:00","Einerzimmer",NULL
"3818","1046","151","7","22.00","0.00","13","2001-02-12 00:00:00","4-Bettzimmer","3"
"3819","1046","210","7","8.00","0.00","13","2001-02-12 00:00:00","Zmorge",NULL
"3820","1047","151","16","22.00","0.05","13","2001-02-12 00:00:00","4-Bettzimmer","3"
